SourceFile,ExifToolVersion,FileName,Directory,FileSize,FileModifyDate,FileAccessDate,FileInodeChangeDate,FilePermissions,FileType,FileTypeExtension,MIMEType,ExifByteOrder,ImageDescription,Make,Model,Orientation,XResolution,YResolution,ResolutionUnit,Software,ModifyDate,YCbCrPositioning,ExposureTime,FNumber,ExposureProgram,ISO,SensitivityType,RecommendedExposureIndex,ExifVersion,DateTimeOriginal,CreateDate,ComponentsConfiguration,ShutterSpeedValue,ApertureValue,ExposureCompensation,MaxApertureValue,MeteringMode,LightSource,Flash,FocalLength,AEDebugInfo,AEHistogramInfo,AELocalHistogram,AELiveViewHistogramInfo,AELiveViewLocalHistogram,AWBDebugInfo,AFDebugInfo,Histogram,Xidiri,GimbalDegree,FlightDegree,ADJDebugInfo,SensorID,FlightSpeed,Sensor_Temperature,HyperlapsDebugInfo,FlashpixVersion,ColorSpace,ExifImageWidth,ExifImageHeight,InteropIndex,InteropVersion,FileSource,SceneType,ExposureMode,WhiteBalance,DigitalZoomRatio,FocalLengthIn35mmFormat,SceneCaptureType,GainControl,Contrast,Saturation,Sharpness,DeviceSettingDescription,SerialNumber,LensInfo,GPSVersionID,GPSLatitudeRef,GPSLongitudeRef,GPSAltitudeRef,GpsStatus,GPSMapDatum,XPComment,XPKeywords,Compression,ThumbnailOffset,ThumbnailLength,About,Format,ImageSource,AltitudeType,AbsoluteAltitude,RelativeAltitude,GimbalRollDegree,GimbalYawDegree,GimbalPitchDegree,FlightRollDegree,FlightYawDegree,FlightPitchDegree,FlightXSpeed,FlightYSpeed,FlightZSpeed,CamReverse,GimbalReverse,SelfData,SurveyingMode,UTCAtExposure,ShutterType,CameraSerialNumber,LensSerialNumber,DroneModel,DroneSerialNumber,Version,HasSettings,HasCrop,AlreadyApplied,MPFVersion,NumberOfImages,MPImageFlags,MPImageFormat,MPImageType,MPImageLength,MPImageStart,DependentImage1EntryNumber,DependentImage2EntryNumber,ImageUIDList,TotalFrames,ImageWidth,ImageHeight,EncodingProcess,BitsPerSample,ColorComponents,YCbCrSubSampling,Aperture,ImageSize,Megapixels,ScaleFactor35efl,ShutterSpeed,ThumbnailImage,GPSAltitude,GPSLatitude,GPSLongitude,PreviewImage,CircleOfConfusion,FOV,FocalLength35efl,GPSPosition,HyperfocalDistance,LightValue
images/DJI_0422.JPG,12.51,DJI_0422.JPG,images,3439092,2023:07:19 13:55:56-07:00,2024:07:05 12:24:51-07:00,2024:07:05 12:24:50-07:00,100644,JPEG,JPG,image/jpeg,II,default,DJI,FC3582,1,72,72,2,10.01.39.28,2023:07:19 13:55:55,2,0.002,1.7,2,100,2,100,0230,2023:07:19 13:55:55,2023:07:19 13:55:55,1 2 3 0,0.00199997821403433,1.6993699982773,0,1.6993699982773,1,0,0,6.72,"(Binary data 4096 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 256 bytes, use -b option to extract)","(Binary data 1024 bytes, use -b option to extract)","(Binary data 512 bytes, use -b option to extract)","-395,-259,0","-369,-52,0","(Binary data 1024 bytes, use -b option to extract)",53HFK910M60AWA,"0,0,0",',"(Binary data 8 bytes, use -b option to extract)",0100,1,4032,3024,R98,0100,3,1,0,0,1,24,0,0,0,0,0,"(Binary data 4 bytes, use -b option to extract)",53HFK910M60AWA,6.72 6.72 1.7 1.7,2 3 0 0,N,W,0,Invalid,WGS-84,0.9.142,single,7,25038,4205,DJI Meta Data,image/jpg,DefaultCamera,RtkAlt,+68.553,+119.000,+0.00,-39.50,-25.90,+0.00,-36.90,-5.20,0.0,0.0,0.0,0,0,,0,,Electronic,53HFK910M60AWA,,Mini 3 Pro,1581F4XFC22980,7.0,False,False,False,0100,2,8,0,65537,119448,3319644,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4032,3024,0,8,3,2 2,1.7,4032 3024,12.192768,3.57142857142857,0.002,"(Binary data 4205 bytes, use -b option to extract)",68.553,49.1243133888889,-123.38298125,"(Binary data 119448 bytes, use -b option to extract)",0.00841295297608264,73.7398575770812,24,49.1243133888889 -123.38298125,3.15748403460723,10.496853777388
images/DJI_0423.JPG,12.51,DJI_0423.JPG,images,3438063,2023:07:19 13:56:00-07:00,2024:07:05 12:24:51-07:00,2024:07:05 12:24:50-07:00,100644,JPEG,JPG,image/jpeg,II,default,DJI,FC3582,1,72,72,2,10.01.39.28,2023:07:19 13:56:00,2,0.002,1.7,2,100,2,100,0230,2023:07:19 13:56:00,2023:07:19 13:56:00,1 2 3 0,0.00199997821403433,1.6993699982773,0,1.6993699982773,1,0,0,6.72,"(Binary data 4096 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 256 bytes, use -b option to extract)","(Binary data 1024 bytes, use -b option to extract)","(Binary data 512 bytes, use -b option to extract)","-395,-258,0","-369,-44,-2","(Binary data 1024 bytes, use -b option to extract)",53HFK910M60AWA,"0,0,0",',"(Binary data 8 bytes, use -b option to extract)",0100,1,4032,3024,R98,0100,3,1,0,0,1,24,0,0,0,0,0,"(Binary data 4 bytes, use -b option to extract)",53HFK910M60AWA,6.72 6.72 1.7 1.7,2 3 0 0,N,W,0,Invalid,WGS-84,0.9.142,single,7,25038,4138,DJI Meta Data,image/jpg,DefaultCamera,RtkAlt,+68.553,+119.000,+0.00,-39.50,-25.80,-0.20,-36.90,-4.40,0.0,0.0,0.0,0,0,,0,,Electronic,53HFK910M60AWA,,Mini 3 Pro,1581F4XFC22980,7.0,False,False,False,0100,2,8,0,65537,119169,3318894,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4032,3024,0,8,3,2 2,1.7,4032 3024,12.192768,3.57142857142857,0.002,"(Binary data 4138 bytes, use -b option to extract)",68.553,49.1243128888889,-123.382981583333,"(Binary data 119169 bytes, use -b option to extract)",0.00841295297608264,73.7398575770812,24,49.1243128888889 -123.382981583333,3.15748403460723,10.496853777388
images/DJI_0424.JPG,12.51,DJI_0424.JPG,images,3424335,2023:07:19 13:56:06-07:00,2024:07:05 12:24:52-07:00,2024:07:05 12:24:50-07:00,100644,JPEG,JPG,image/jpeg,II,default,DJI,FC3582,1,72,72,2,10.01.39.28,2023:07:19 13:56:05,2,0.002,1.7,2,100,2,100,0230,2023:07:19 13:56:05,2023:07:19 13:56:05,1 2 3 0,0.00199997821403433,1.6993699982773,0,1.6993699982773,1,0,0,6.72,"(Binary data 4096 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 256 bytes, use -b option to extract)","(Binary data 1024 bytes, use -b option to extract)","(Binary data 512 bytes, use -b option to extract)","-395,-259,0","-370,-55,-1","(Binary data 1024 bytes, use -b option to extract)",53HFK910M60AWA,"0,0,0",',"(Binary data 8 bytes, use -b option to extract)",0100,1,4032,3024,R98,0100,3,1,0,0,1,24,0,0,0,0,0,"(Binary data 4 bytes, use -b option to extract)",53HFK910M60AWA,6.72 6.72 1.7 1.7,2 3 0 0,N,W,0,Invalid,WGS-84,0.9.142,single,7,25038,4100,DJI Meta Data,image/jpg,DefaultCamera,RtkAlt,+68.553,+119.000,+0.00,-39.50,-25.90,-0.10,-37.00,-5.50,0.0,0.0,0.0,0,0,,0,,Electronic,53HFK910M60AWA,,Mini 3 Pro,1581F4XFC22980,7.0,False,False,False,0100,2,8,0,65537,118195,3306140,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4032,3024,0,8,3,2 2,1.7,4032 3024,12.192768,3.57142857142857,0.002,"(Binary data 4100 bytes, use -b option to extract)",68.553,49.1243128888889,-123.382981416667,"(Binary data 118195 bytes, use -b option to extract)",0.00841295297608264,73.7398575770812,24,49.1243128888889 -123.382981416667,3.15748403460723,10.496853777388
images/DJI_0425.JPG,12.51,DJI_0425.JPG,images,3422910,2023:07:19 13:56:10-07:00,2024:07:05 12:24:51-07:00,2024:07:05 12:24:50-07:00,100644,JPEG,JPG,image/jpeg,II,default,DJI,FC3582,1,72,72,2,10.01.39.28,2023:07:19 13:56:10,2,0.002,1.7,2,100,2,100,0230,2023:07:19 13:56:10,2023:07:19 13:56:10,1 2 3 0,0.00199997821403433,1.6993699982773,0,1.6993699982773,1,0,0,6.72,"(Binary data 4096 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 256 bytes, use -b option to extract)","(Binary data 1024 bytes, use -b option to extract)","(Binary data 512 bytes, use -b option to extract)","-395,-259,0","-371,-69,0","(Binary data 1024 bytes, use -b option to extract)",53HFK910M60AWA,"0,0,0",',"(Binary data 8 bytes, use -b option to extract)",0100,1,4032,3024,R98,0100,3,1,0,0,1,24,0,0,0,0,0,"(Binary data 4 bytes, use -b option to extract)",53HFK910M60AWA,6.72 6.72 1.7 1.7,2 3 0 0,N,W,0,Invalid,WGS-84,0.9.142,single,7,25038,4163,DJI Meta Data,image/jpg,DefaultCamera,RtkAlt,+68.553,+119.000,+0.00,-39.50,-25.90,+0.00,-37.10,-6.90,0.0,0.0,0.0,0,0,,0,,Electronic,53HFK910M60AWA,,Mini 3 Pro,1581F4XFC22980,7.0,False,False,False,0100,2,8,0,65537,117941,3304969,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4032,3024,0,8,3,2 2,1.7,4032 3024,12.192768,3.57142857142857,0.002,"(Binary data 4163 bytes, use -b option to extract)",68.553,49.1243129722222,-123.382981222222,"(Binary data 117941 bytes, use -b option to extract)",0.00841295297608264,73.7398575770812,24,49.1243129722222 -123.382981222222,3.15748403460723,10.496853777388
images/DJI_0426.JPG,12.51,DJI_0426.JPG,images,3421857,2023:07:19 13:56:16-07:00,2024:07:05 12:24:51-07:00,2024:07:05 12:24:50-07:00,100644,JPEG,JPG,image/jpeg,II,default,DJI,FC3582,1,72,72,2,10.01.39.28,2023:07:19 13:56:15,2,0.002,1.7,2,100,2,100,0230,2023:07:19 13:56:15,2023:07:19 13:56:15,1 2 3 0,0.00199997821403433,1.6993699982773,0,1.6993699982773,1,0,0,6.72,"(Binary data 4096 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 256 bytes, use -b option to extract)","(Binary data 1024 bytes, use -b option to extract)","(Binary data 512 bytes, use -b option to extract)","-395,-259,0","-370,-53,4","(Binary data 1024 bytes, use -b option to extract)",53HFK910M60AWA,"0,0,0",',"(Binary data 8 bytes, use -b option to extract)",0100,1,4032,3024,R98,0100,3,1,0,0,1,24,0,0,0,0,0,"(Binary data 4 bytes, use -b option to extract)",53HFK910M60AWA,6.72 6.72 1.7 1.7,2 3 0 0,N,W,0,Invalid,WGS-84,0.9.142,single,7,25038,4192,DJI Meta Data,image/jpg,DefaultCamera,RtkAlt,+68.553,+119.000,+0.00,-39.50,-25.90,+0.40,-37.00,-5.30,0.0,0.0,0.0,0,0,,0,,Electronic,53HFK910M60AWA,,Mini 3 Pro,1581F4XFC22980,7.0,False,False,False,0100,2,8,0,65537,118243,3303614,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4032,3024,0,8,3,2 2,1.7,4032 3024,12.192768,3.57142857142857,0.002,"(Binary data 4192 bytes, use -b option to extract)",68.553,49.1243121666667,-123.382981027778,"(Binary data 118243 bytes, use -b option to extract)",0.00841295297608264,73.7398575770812,24,49.1243121666667 -123.382981027778,3.15748403460723,10.496853777388
images/DJI_0427.JPG,12.51,DJI_0427.JPG,images,3419153,2023:07:19 13:56:20-07:00,2024:07:05 12:24:52-07:00,2024:07:05 12:24:50-07:00,100644,JPEG,JPG,image/jpeg,II,default,DJI,FC3582,1,72,72,2,10.01.39.28,2023:07:19 13:56:20,2,0.002,1.7,2,100,2,100,0230,2023:07:19 13:56:20,2023:07:19 13:56:20,1 2 3 0,0.00199997821403433,1.6993699982773,0,1.6993699982773,1,0,0,6.72,"(Binary data 4096 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 256 bytes, use -b option to extract)","(Binary data 1024 bytes, use -b option to extract)","(Binary data 512 bytes, use -b option to extract)","-395,-259,0","-370,-57,-2","(Binary data 1024 bytes, use -b option to extract)",53HFK910M60AWA,"0,0,0",',"(Binary data 8 bytes, use -b option to extract)",0100,1,4032,3024,R98,0100,3,1,0,0,1,24,0,0,0,0,0,"(Binary data 4 bytes, use -b option to extract)",53HFK910M60AWA,6.72 6.72 1.7 1.7,2 3 0 0,N,W,0,Invalid,WGS-84,0.9.142,single,7,25038,4153,DJI Meta Data,image/jpg,DefaultCamera,RtkAlt,+68.553,+119.000,+0.00,-39.50,-25.90,-0.20,-37.00,-5.70,0.0,0.0,0.0,0,0,,0,,Electronic,53HFK910M60AWA,,Mini 3 Pro,1581F4XFC22980,7.0,False,False,False,0100,2,8,0,65537,117366,3301787,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4032,3024,0,8,3,2 2,1.7,4032 3024,12.192768,3.57142857142857,0.002,"(Binary data 4153 bytes, use -b option to extract)",68.553,49.1243121944444,-123.382980388889,"(Binary data 117366 bytes, use -b option to extract)",0.00841295297608264,73.7398575770812,24,49.1243121944444 -123.382980388889,3.15748403460723,10.496853777388
images/DJI_0428.JPG,12.51,DJI_0428.JPG,images,3417877,2023:07:19 13:56:26-07:00,2024:07:05 12:24:50-07:00,2024:07:05 12:24:50-07:00,100644,JPEG,JPG,image/jpeg,II,default,DJI,FC3582,1,72,72,2,10.01.39.28,2023:07:19 13:56:25,2,0.002,1.7,2,100,2,100,0230,2023:07:19 13:56:25,2023:07:19 13:56:25,1 2 3 0,0.00199997821403433,1.6993699982773,0,1.6993699982773,1,0,0,6.72,"(Binary data 4096 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 256 bytes, use -b option to extract)","(Binary data 1024 bytes, use -b option to extract)","(Binary data 512 bytes, use -b option to extract)","-395,-258,0","-367,-50,1","(Binary data 1024 bytes, use -b option to extract)",53HFK910M60AWA,"0,0,0",',"(Binary data 8 bytes, use -b option to extract)",0100,1,4032,3024,R98,0100,3,1,0,0,1,24,0,0,0,0,0,"(Binary data 4 bytes, use -b option to extract)",53HFK910M60AWA,6.72 6.72 1.7 1.7,2 3 0 0,N,W,0,Invalid,WGS-84,0.9.142,single,7,25038,4143,DJI Meta Data,image/jpg,DefaultCamera,RtkAlt,+68.553,+119.000,+0.00,-39.50,-25.80,+0.10,-36.70,-5.00,0.0,0.0,0.0,0,0,,0,,Electronic,53HFK910M60AWA,,Mini 3 Pro,1581F4XFC22980,7.0,False,False,False,0100,2,8,0,65537,117878,3299999,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4032,3024,0,8,3,2 2,1.7,4032 3024,12.192768,3.57142857142857,0.002,"(Binary data 4143 bytes, use -b option to extract)",68.553,49.1243120833333,-123.382980527778,"(Binary data 117878 bytes, use -b option to extract)",0.00841295297608264,73.7398575770812,24,49.1243120833333 -123.382980527778,3.15748403460723,10.496853777388
images/DJI_0429.JPG,12.51,DJI_0429.JPG,images,3416927,2023:07:19 13:56:30-07:00,2024:07:05 12:24:52-07:00,2024:07:05 12:24:50-07:00,100644,JPEG,JPG,image/jpeg,II,default,DJI,FC3582,1,72,72,2,10.01.39.28,2023:07:19 13:56:30,2,0.002,1.7,2,100,2,100,0230,2023:07:19 13:56:30,2023:07:19 13:56:30,1 2 3 0,0.00199997821403433,1.6993699982773,0,1.6993699982773,1,0,0,6.72,"(Binary data 4096 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 256 bytes, use -b option to extract)","(Binary data 1024 bytes, use -b option to extract)","(Binary data 512 bytes, use -b option to extract)","-395,-259,0","-370,-56,0","(Binary data 1024 bytes, use -b option to extract)",53HFK910M60AWA,"0,0,0",',"(Binary data 8 bytes, use -b option to extract)",0100,1,4032,3024,R98,0100,3,1,0,0,1,24,0,0,0,0,0,"(Binary data 4 bytes, use -b option to extract)",53HFK910M60AWA,6.72 6.72 1.7 1.7,2 3 0 0,N,W,0,Invalid,WGS-84,0.9.142,single,7,25038,4217,DJI Meta Data,image/jpg,DefaultCamera,RtkAlt,+68.553,+119.000,+0.00,-39.50,-25.90,+0.00,-37.00,-5.60,0.0,0.0,0.0,0,0,,0,,Electronic,53HFK910M60AWA,,Mini 3 Pro,1581F4XFC22980,7.0,False,False,False,0100,2,8,0,65537,118233,3298694,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4032,3024,0,8,3,2 2,1.7,4032 3024,12.192768,3.57142857142857,0.002,"(Binary data 4217 bytes, use -b option to extract)",68.553,49.1243129166667,-123.382980388889,"(Binary data 118233 bytes, use -b option to extract)",0.00841295297608264,73.7398575770812,24,49.1243129166667 -123.382980388889,3.15748403460723,10.496853777388
images/DJI_0430.JPG,12.51,DJI_0430.JPG,images,3416004,2023:07:19 13:56:36-07:00,2024:07:05 12:24:51-07:00,2024:07:05 12:24:50-07:00,100644,JPEG,JPG,image/jpeg,II,default,DJI,FC3582,1,72,72,2,10.01.39.28,2023:07:19 13:56:35,2,0.002,1.7,2,100,2,100,0230,2023:07:19 13:56:35,2023:07:19 13:56:35,1 2 3 0,0.00199997821403433,1.6993699982773,0,1.6993699982773,1,0,0,6.72,"(Binary data 4096 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 256 bytes, use -b option to extract)","(Binary data 1024 bytes, use -b option to extract)","(Binary data 512 bytes, use -b option to extract)","-395,-259,0","-371,-65,3","(Binary data 1024 bytes, use -b option to extract)",53HFK910M60AWA,"0,0,0",',"(Binary data 8 bytes, use -b option to extract)",0100,1,4032,3024,R98,0100,3,1,0,0,1,24,0,0,0,0,0,"(Binary data 4 bytes, use -b option to extract)",53HFK910M60AWA,6.72 6.72 1.7 1.7,2 3 0 0,N,W,0,Invalid,WGS-84,0.9.142,single,7,25038,4169,DJI Meta Data,image/jpg,DefaultCamera,RtkAlt,+68.553,+119.000,+0.00,-39.50,-25.90,+0.30,-37.10,-6.50,0.0,0.0,0.0,0,0,,0,,Electronic,53HFK910M60AWA,,Mini 3 Pro,1581F4XFC22980,7.0,False,False,False,0100,2,8,0,65537,117458,3298546,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4032,3024,0,8,3,2 2,1.7,4032 3024,12.192768,3.57142857142857,0.002,"(Binary data 4169 bytes, use -b option to extract)",68.553,49.1243129722222,-123.382980444444,"(Binary data 117458 bytes, use -b option to extract)",0.00841295297608264,73.7398575770812,24,49.1243129722222 -123.382980444444,3.15748403460723,10.496853777388
images/DJI_0431.JPG,12.51,DJI_0431.JPG,images,3438840,2023:07:19 13:56:40-07:00,2024:07:05 12:24:50-07:00,2024:07:05 12:24:50-07:00,100644,JPEG,JPG,image/jpeg,II,default,DJI,FC3582,1,72,72,2,10.01.39.28,2023:07:19 13:56:40,2,0.002,1.7,2,110,2,110,0230,2023:07:19 13:56:40,2023:07:19 13:56:40,1 2 3 0,0.00199997821403433,1.6993699982773,0,1.6993699982773,1,0,0,6.72,"(Binary data 4096 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 256 bytes, use -b option to extract)","(Binary data 1024 bytes, use -b option to extract)","(Binary data 512 bytes, use -b option to extract)","-395,-259,0","-367,-58,3","(Binary data 1024 bytes, use -b option to extract)",53HFK910M60AWA,"0,0,0",',"(Binary data 8 bytes, use -b option to extract)",0100,1,4032,3024,R98,0100,3,1,0,0,1,24,0,0,0,0,0,"(Binary data 4 bytes, use -b option to extract)",53HFK910M60AWA,6.72 6.72 1.7 1.7,2 3 0 0,N,W,0,Invalid,WGS-84,0.9.142,single,7,25038,4131,DJI Meta Data,image/jpg,DefaultCamera,RtkAlt,+68.553,+119.000,+0.00,-39.50,-25.90,+0.30,-36.70,-5.80,0.0,0.0,0.0,0,0,,0,,Electronic,53HFK910M60AWA,,Mini 3 Pro,1581F4XFC22980,7.0,False,False,False,0100,2,8,0,65537,117470,3321370,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4032,3024,0,8,3,2 2,1.7,4032 3024,12.192768,3.57142857142857,0.002,"(Binary data 4131 bytes, use -b option to extract)",68.553,49.1243127222222,-123.382980805556,"(Binary data 117470 bytes, use -b option to extract)",0.00841295297608264,73.7398575770812,24,49.1243127222222 -123.382980805556,3.15748403460723,10.3593502536381
images/DJI_0432.JPG,12.51,DJI_0432.JPG,images,3447819,2023:07:19 13:56:46-07:00,2024:07:05 12:24:51-07:00,2024:07:05 12:24:50-07:00,100644,JPEG,JPG,image/jpeg,II,default,DJI,FC3582,1,72,72,2,10.01.39.28,2023:07:19 13:56:45,2,0.002,1.7,2,110,2,110,0230,2023:07:19 13:56:45,2023:07:19 13:56:45,1 2 3 0,0.00199997821403433,1.6993699982773,0,1.6993699982773,1,0,0,6.72,"(Binary data 4096 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 2048 bytes, use -b option to extract)","(Binary data 4096 bytes, use -b option to extract)","(Binary data 256 bytes, use -b option to extract)","(Binary data 1024 bytes, use -b option to extract)","(Binary data 512 bytes, use -b option to extract)","-395,-258,0","-369,-56,4","(Binary data 1024 bytes, use -b option to extract)",53HFK910M60AWA,"0,0,0",',"(Binary data 8 bytes, use -b option to extract)",0100,1,4032,3024,R98,0100,3,1,0,0,1,24,0,0,0,0,0,"(Binary data 4 bytes, use -b option to extract)",53HFK910M60AWA,6.72 6.72 1.7 1.7,2 3 0 0,N,W,0,Invalid,WGS-84,0.9.142,single,7,25038,4170,DJI Meta Data,image/jpg,DefaultCamera,RtkAlt,+68.553,+119.000,+0.00,-39.50,-25.80,+0.40,-36.90,-5.60,0.0,0.0,0.0,0,0,,0,,Electronic,53HFK910M60AWA,,Mini 3 Pro,1581F4XFC22980,7.0,False,False,False,0100,2,8,0,65537,118049,3329770,0,0,"(Binary data 66 bytes, use -b option to extract)",1,4032,3024,0,8,3,2 2,1.7,4032 3024,12.192768,3.57142857142857,0.002,"(Binary data 4170 bytes, use -b option to extract)",68.553,49.1243124166667,-123.382981083333,"(Binary data 118049 bytes, use -b option to extract)",0.00841295297608264,73.7398575770812,24,49.1243124166667 -123.382981083333,3.15748403460723,10.3593502536381
